"country","city","type","canonical","osm","current_russian","current_english","needs_russian","needs_english","translation_russian","translation_english","review_status"
"UZ","turtkul","street","Charagon ko'chasi","way:440898534","","Charagon ko'chasi","yes","","ул. Чарагон","Charagon St.","accepted"
"UZ","turtkul","street","Diyonat ko'chasi","way:788575535","","Diyonat ko'chasi","yes","","ул. Диёнат","Diyonat St.","accepted"
"UZ","turtkul","street","Do'stobod ko'chasi","way:1442085809;way:788600562","","Do'stobod ko'chasi","yes","","ул. Дустобод","Do'stobod St.","accepted"
"UZ","turtkul","street","Donishmandlar ko'chasi","way:1502383705","","Donishmandlar ko'chasi","yes","","ул. Донишмандлар","Donishmandlar St.","accepted"
"UZ","turtkul","street","Eshonbobo ko'chasi","way:529716641;way:529716642","","Eshonbobo ko'chasi","yes","","ул. Ешонбобо","Eshonbobo St.","accepted"
"UZ","turtkul","street","Furqat ko'chasi","way:440906379","","Furqat ko'chasi","yes","","ул. Фуркат","Furqat St.","accepted"
"UZ","turtkul","street","G'alaba ko'chasi","way:173162686","","G'alaba ko'chasi","yes","","ул. Галаба","G'alaba St.","accepted"
"UZ","turtkul","street","Gagarin ko'chasi","way:278779980;way:788611886","","Gagarin ko'chasi","yes","","ул. Гагарин","Gagarin St.","accepted"
"UZ","turtkul","street","Gulsum ko'chasi","way:440634394","","Gulsum ko'chasi","yes","","ул. Гулсум","Gulsum St.","accepted"
"UZ","turtkul","street","Gulsumbul ko'chasi powered by DTezkor","way:736298886","","Gulsumbul ko'chasi powered by DTezkor","yes","","Гулсумбул ул. поверед бй Дтезкор","Gulsumbul St. powered by DTezkor","accepted"
"UZ","turtkul","street","Hamid Olimjon ko'chasi","way:440906375","","Hamid Olimjon ko'chasi","yes","","ул. Хамид Олимджон","Hamid Olimjon St.","accepted"
"UZ","turtkul","street","Hunarmandlar ko'chasi","way:1497569947;way:528993110;way:528993133;way:528993140","","Hunarmandlar ko'chasi","yes","","ул. Хунармандлар","Hunarmandlar St.","accepted"
"UZ","turtkul","street","Ibn Sino ko'chasi","way:440634384","","Ibn Sino ko'chasi","yes","","ул. Ибн Сино","Ibn Sino St.","accepted"
"UZ","turtkul","street","Ibn Sino ko'chasi powered by DTezkor","way:440634388","","Ibn Sino ko'chasi powered by DTezkor","yes","","Ибн Сино ул. поверед бй Дтезкор","Ibn Sino St. powered by DTezkor","accepted"
"UZ","turtkul","street","Ibratli ko'chasi","way:392611540","","Ibratli ko'chasi","yes","","ул. Ибратли","Ibratli St.","accepted"
"UZ","turtkul","street","Ishchilar ko'chasi","way:440898535","","Ishchilar ko'chasi","yes","","ул. Ишчилар","Ishchilar St.","accepted"
"UZ","turtkul","street","Islohot ko'chasi","way:278779974","","Islohot ko'chasi","yes","","ул. Ислохот","Islohot St.","accepted"
"UZ","turtkul","street","Istiqlol ko'cahsi","way:278779972","","Istiqlol ko'cahsi","yes","","ул. Истиклол","Istiqlol St.","accepted"
"UZ","turtkul","street","Istiqlol ko'chasi","way:426900888","","Istiqlol ko'chasi","yes","","ул. Истиклол","Istiqlol St.","accepted"
"UZ","turtkul","street","Izzat ko'chasi","way:529716699","","Izzat ko'chasi","yes","","ул. Иззат","Izzat St.","accepted"
"UZ","turtkul","street","Janibekov ko'chasi","way:440906401;way:440906402;way:736569994","","Janibekov ko'chasi","yes","","ул. Джанибеков","Janibekov St.","accepted"
"UZ","turtkul","street","Jannat ko'chasi","way:529716640","","Jannat ko'chasi","yes","","ул. Джаннат","Jannat St.","accepted"
"UZ","turtkul","street","K. Otaniyazov ko'chasi","way:392611543;way:736587698","","K. Otaniyazov ko'chasi","yes","","ул. К. Отаниязов","K. Otaniyazov St.","accepted"
"UZ","turtkul","street","Kabutar ko'chasi","way:788600574","","Kabutar ko'chasi","yes","","ул. Кабутар","Kabutar St.","accepted"
"UZ","turtkul","street","Kamalak ko'chasi","way:278779978","","Kamalak ko'chasi","yes","","ул. Камалак","Kamalak St.","accepted"
"UZ","turtkul","street","Ma'rifat ko'chasi","way:513551110","","Ma'rifat ko'chasi","yes","","ул. Марифат","Ma'rifat St.","accepted"
"UZ","turtkul","street","Majnuntol ko'chasi","way:513556512;way:788574535","","Majnuntol ko'chasi","yes","","ул. Маджнунтол","Majnuntol St.","accepted"
"UZ","turtkul","street","Markaziy ko'chasi powered by DTezkor","way:513551103","","Markaziy ko'chasi powered by DTezkor","yes","","Марказий ул. поверед бй Дтезкор","Markaziy St. powered by DTezkor","accepted"
"UZ","turtkul","street","Mehirgiyo ko'chasi","way:440898532","","Mehirgiyo ko'chasi","yes","","ул. Мехиргиё","Mehirgiyo St.","accepted"
"UZ","turtkul","street","Mevazor ko'chasi","way:440898559","","Mevazor ko'chasi","yes","","ул. Мевазор","Mevazor St.","accepted"
"UZ","turtkul","street","Monand ko'chasi","way:1502383702","","Monand ko'chasi","yes","","ул. Монанд","Monand St.","accepted"
"UZ","turtkul","street","Mustaqillik ko'chasi","way:164850635","","Mustaqillik ko'chasi","yes","","ул. Мустакиллик","Mustaqillik St.","accepted"
"UZ","turtkul","street","Nafosat ko'chasi","way:513551105","","Nafosat ko'chasi","yes","","ул. Нафосат","Nafosat St.","accepted"
"UZ","turtkul","street","Namoish ko'chasi","way:529716646","","Namoish ko'chasi","yes","","ул. Намоиш","Namoish St.","accepted"
"UZ","turtkul","street","Nizomiy ko'chasi","way:440898529;way:736565909","","Nizomiy ko'chasi","yes","","ул. Низомий","Nizomiy St.","accepted"
"UZ","turtkul","street","Nodirabegim ko'chasi","way:528993132","","Nodirabegim ko'chasi","yes","","ул. Нодирабегим","Nodirabegim St.","accepted"
"UZ","turtkul","street","Nukus ko'chasi","way:201083946;way:788602345","","Nukus ko'chasi","yes","","ул. Нукус","Nukus St.","accepted"
"UZ","turtkul","street","Nurafshon ko'chasi","way:426900887","","Nurafshon ko'chasi | Nurafshon Ko'chasi","yes","","ул. Нурафшон","Nurafshon St.","accepted"
"UZ","turtkul","street","Nurota ko'chasi","way:392611544","","Nurota ko'chasi","yes","","ул. Нурота","Nurota St.","accepted"
"UZ","turtkul","street","O. Xudoyshukurov ko'chasi","way:440697180","","O. Xudoyshukurov ko'chasi","yes","","ул. О. Худойшукуров","O. Xudoyshukurov St.","accepted"
"UZ","turtkul","street","O'zbekiston ovozi ko'chasi","way:440697176","","O'zbekiston ovozi ko'chasi","yes","","ул. Узбекистон овози","O'zbekiston ovozi St.","accepted"
"UZ","turtkul","street","Obod turmush ko'chasi","way:440898530","","Obod turmush ko'chasi","yes","","ул. Обод турмуш","Obod turmush St.","accepted"
"UZ","turtkul","street","Obodlik ko'chasi","way:440634365","","Obodlik ko'chasi","yes","","ул. Ободлик","Obodlik St.","accepted"
"UZ","turtkul","street","Obodlik ko'chasi powered by DTezkor","way:1500141805","","Obodlik ko'chasi powered by DTezkor","yes","","Ободлик ул. поверед бй Дтезкор","Obodlik St. powered by DTezkor","accepted"
"UZ","turtkul","street","Olmazor ko'chasi","way:513556511","","Olmazor ko'chasi","yes","","ул. Олмазор","Olmazor St.","accepted"
"UZ","turtkul","street","Ostona ko'chasi","way:528993152;way:788600580","","Ostona ko'chasi","yes","","ул. Остона","Ostona St.","accepted"
"UZ","turtkul","street","Oybek ko'cahsi","way:440634368","","Oybek ko'cahsi","yes","","ул. Ойбек","Oybek St.","accepted"
"UZ","turtkul","street","Oynai Jahon ko'chasi","way:440697177;way:529721740","","Oynai Jahon ko'chasi","yes","","ул. Ойнаи Джахон","Oynai Jahon St.","accepted"
"UZ","turtkul","street","Ozod ko'chasi","way:440697179","","Ozod ko'chasi","yes","","ул. Озод","Ozod St.","accepted"
"UZ","turtkul","street","Parizod Ko'chasi","way:529709189","","Parizod Ko'chasi","yes","","ул. Паризод","Parizod St.","accepted"
"UZ","turtkul","street","Paxtachi shox ko'chasi","way:278784272;way:736575905;way:736575907","","Paxtachi shox ko'chasi","yes","","ул. Пахтачи шох","Paxtachi shox St.","accepted"
"UZ","turtkul","street","Paxtakor ko'chasi","way:440898536;way:528993131","","Paxtakor ko'chasi","yes","","ул. Пахтакор","Paxtakor St.","accepted"
"UZ","turtkul","street","Peshvoz ko'shesi","way:529716652","","Peshvoz ko'shesi","yes","","ул. Пешвоз","Peshvoz St.","accepted"
"UZ","turtkul","street","Pokizalik ko'chasi","way:440898560","","Pokizalik ko'chasi","yes","","ул. Покизалик","Pokizalik St.","accepted"
"UZ","turtkul","street","Posbonlar ko'chasi","way:528993129","","Posbonlar ko'chasi","yes","","ул. Посбонлар","Posbonlar St.","accepted"
"UZ","turtkul","street","Qiriqqiz shossesi","way:113422123;way:374397499","","Qiriqqiz shossesi","yes","","Кириккиз шоссеси","Qiriqqiz Hwy.","accepted"
"UZ","turtkul","street","Qiyot ko'chasi","way:736575906;way:736575910","","Qiyot ko'chasi","yes","","ул. Киёт","Qiyot St.","accepted"
"UZ","turtkul","street","Qozog'iston ko'chasi","way:278779982","","Qozog'iston ko'chasi","yes","","ул. Козогистон","Qozog'iston St.","accepted"
"UZ","turtkul","street","Qurbon Jrau ko'chasi","way:440898526","","Qurbon Jrau ko'chasi","yes","","ул. Курбон Джрау","Qurbon Jrau St.","accepted"
"UZ","turtkul","street","Qushbegi ko'chasi","way:529716649","","Qushbegi ko'chasi","yes","","ул. Кушбеги","Qushbegi St.","accepted"
"UZ","turtkul","street","Ravshanlik ko'chasi","way:529709186","","Ravshanlik ko'chasi","yes","","ул. Равшанлик","Ravshanlik St.","accepted"
"UZ","turtkul","street","Rayhon ko'chasi","way:513556510;way:788574534","","Rayhon ko'chasi","yes","","ул. Райхон","Rayhon St.","accepted"
"UZ","turtkul","street","Rivoj ko'chasi","way:440634363","","Rivoj ko'chasi","yes","","ул. Риводж","Rivoj St.","accepted"
"UZ","turtkul","street","Roxat ko'chasi","way:1499882291","","Roxat ko'chasi","yes","","ул. Рохат","Roxat St.","accepted"
